D017570.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:29.0	Negative:54.0	VeryNegative:14.0
D018335.txt	0	OverallSentimentClass:Negative	VeryPositive:6.0	Positive:23.0	Neutral:28.0	Negative:36.0	VeryNegative:8.0
D018335.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:26.0	Negative:57.0	VeryNegative:12.0
D018335.txt	2	OverallSentimentClass:Neutral	VeryPositive:1.0	Positive:11.0	Neutral:53.0	Negative:32.0	VeryNegative:3.0
D018335.txt	3	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:9.0	Neutral:19.0	Negative:52.0	VeryNegative:16.0
D018335.txt	4	OverallSentimentClass:Neutral	VeryPositive:2.0	Positive:7.0	Neutral:48.0	Negative:38.0	VeryNegative:5.0
D014840.txt	0	OverallSentimentClass:Negative	VeryPositive:5.0	Positive:16.0	Neutral:33.0	Negative:38.0	VeryNegative:8.0
D015213.txt	0	OverallSentimentClass:Neutral	VeryPositive:2.0	Positive:18.0	Neutral:55.0	Negative:21.0	VeryNegative:4.0
D002863.txt	0	OverallSentimentClass:Very negative	VeryPositive:2.0	Positive:1.0	Neutral:7.0	Negative:41.0	VeryNegative:50.0
D002863.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:8.0	Neutral:35.0	Negative:47.0	VeryNegative:8.0
D027041.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:10.0	Neutral:30.0	Negative:49.0	VeryNegative:9.0
D066268.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:17.0	Negative:63.0	VeryNegative:17.0
D051907.txt	0	OverallSentimentClass:Negative	VeryPositive:5.0	Positive:14.0	Neutral:26.0	Negative:44.0	VeryNegative:11.0
D004212.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:3.0	Neutral:13.0	Negative:63.0	VeryNegative:19.0
D015370.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:5.0	Neutral:20.0	Negative:61.0	VeryNegative:12.0
D041401.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:9.0	Neutral:19.0	Negative:58.0	VeryNegative:12.0
D004842.txt	0	OverallSentimentClass:Positive	VeryPositive:13.0	Positive:65.0	Neutral:15.0	Negative:6.0	VeryNegative:2.0
D004842.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:17.0	Negative:70.0	VeryNegative:9.0
D004842.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:9.0	Neutral:32.0	Negative:53.0	VeryNegative:5.0
D013803.txt	0	OverallSentimentClass:Positive	VeryPositive:8.0	Positive:48.0	Neutral:28.0	Negative:13.0	VeryNegative:3.0
D013803.txt	1	OverallSentimentClass:Neutral	VeryPositive:4.0	Positive:44.0	Neutral:44.0	Negative:7.0	VeryNegative:1.0
